ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	annual return	annual risk
CVCO	1.47547251E9	Homebuilding & Construction	Consumer Cyclical	161.39	0.2101306628678	0.054603176103040565	0.13444295084038146	0.10310975813710907	0.0694371198911791	14.444888946271316	55.73386310555797	271.42660698976965	0.3336216146248556	2.5155720656404936	1.8242579117125994	0.12735949842415958	0.34621856728755085	0.21782773539583888	-0.001086431508920449	0.14531233388346404	0.09100048606004975	-0.05431184782341425	-23946646.735967837	0.12795129382062936	0.0	0.0	66.53337276383584	1.5164861161394423	0.24665472922695947	0.43404259916417437
CIM	1.52591066E9	REITs	Real Estate	8.21	1.0	0.7189685798938822	0.038989811612142995	0.12435295995167603	0.020844757086999045	56.440681863285384	0.0	12346.524745814946	0.8340121844815933	0.0	0.0	0.023896517949744588	0.07387742505178363	0.07400429557703932	0.05479106448588955	0.09666229331838362	0.12435295995167603	0.027690666633292428	94782932.52380416	0.02537386446240115	0.12111024061030407	0.9752791113523255	28.44054753517285	0.9662175437083361	-0.04829159881658942	0.3040731643858831
CNC	3.8153019E10	Health Care Plans	Healthcare	65.88	0.9543968451814001	0.01584417974091287	0.09665833813865793	0.11369643727224912	0.035086638746267836	0.0	0.0	141.22650364357037	0.6882660004523952	1.093969516723112	1.093969516723112	0.36682311580752774	0.3842211198476251	0.3391535182968646	0.2112943960294797	0.0625892013941193	0.06629123624751458	0.003702034853395286	-75532527.99878684	0.5750347035258587	0.0	0.0	400.05199631585003	0.7953885722125005	0.1570725799387921	0.3064461411809033
YORW	5.5878541E8	Utilities - Regulated	Utilities	42.9	0.4	0.11107602113509622	0.06645056979532186	0.10806813907591595	0.03884948434770307	13.584951657285554	0.0	986.8384638311433	0.6403630044284399	1.1673708009225277	1.0749936555271786	0.012969424200507885	0.04778787258455271	0.015330726292029228	2.3335934924464565	0.028644819591428432	0.06145542114144198	0.032810601550013564	6948531.329398463	0.051178985921919294	0.018937802095368488	0.6373203416303592	49.18954783895797	0.24450924605805543	0.15096928546846994	0.23642455287733025
PAHC	9.1303776E8	Drug Manufacturers	Healthcare	22.57	0.3160506201792	0.06995122942763979	0.2143726626588786	0.35154031350981335	0.08212259214152193	61.057759696443455	116.85236327517005	281.64930565481785	0.7953207559243934	3.007320520654985	1.6451634036295495	0.04700682802993681	3.861846303929809	0.12581717450530122	18.087017529289348	0.005242950644445797	0.1310014854339574	0.1257585347895116	51103644.03377982	0.8143561370276953	8.337243510540583	-1.4107265431402614	-151059.99781503231	0.4748138197486011	-0.020867396831521345	0.35403850650537894
FCPT	1.54290419E9	REITs	Real Estate	21.94	0.949020243187	0.5995111064531744	0.5435334812882203	0.14019262785395492	0.07036585915878182	0.0	0.0	4415.449604276068	0.502299118973465	0.0	0.0	0.7731074379305978	40.61992699432143	17.478799860281473	2.0616767531694786	0.06927295815368123	0.07255811421829171	0.003285156064610486	-1014047.1682324056	0.08237684961530053	0.04354387752560811	0.7043754182435522	-22.268978797232133	0.9337042710254194	0.0764799196638479	0.3150858000220828
MDC	1.8821769E9	Homebuilding & Construction	Consumer Cyclical	29.85	0.040990716478	0.01375302751910469	0.021861167369607883	0.08329805857204983	0.04321451576612344	1.2663238088278281	59.351784107355435	67.1459161116215	0.4811591676433407	32.66950436066539	6.271276347807211	-0.2	0.13437402613190463	0.24238108034100364	107.59742018547664	0.13971023852967296	0.081540792686078	-0.05816944584359497	-76988068.14552607	0.054383314778050806	0.039689815901655864	0.5357441235584959	-0.5383210238831155	1.4341606783006575	0.08581745936211942	0.35336676486536106
AREX	2200314.0	Oil & Gas - E&P	Energy	0.0235	1.0	-0.5856088234875824	1.4026550243046993	-0.10507980917515514	-0.055186494071044666	35.23589135221695	0.0	3374.458166869139	0.46494272765752986	0.6396737901430581	0.6396737901430581	-0.025877065972654534	-0.7900107517150552	-0.4117934920011998	-0.07547907652168631	0.0	-0.0588006073522491	0.0	0.0	-0.02999529906987599	0.0	0.0	0.1746773756593402	nan	nan	nan
MFSF	2.14079728E8	Banks	Financial Services	24.87	1.0	1.2196447493433469	2.047812295024226	0.09278429443366225	0.009056849816397514	10.177868205632105	0.0	39785.36106722716	0.9027826611209437	61.06254886290291	61.06254886290291	-0.0959202416746251	0.18684849629087832	0.12772895087689257	0.1490610155307756	0.12352767784202826	0.08760264787800875	-0.035925029964019486	-6751344.766110906	0.12738140849860038	0.01982545672538263	0.3267035846588326	5.038776445854117	0.8890685391295	0.06901738148421509	0.2541908125354962
ORN	6.7885176E7	Engineering & Construction	Industrials	2.28	0.09008389811444001	-0.04233617608370202	0.10732766534927048	-0.15107780485865802	-0.06796865330627593	4.635978948309384	2.9235496755049377	259.39940901261684	0.5339377191771769	1.57366455840645	1.5451341314926883	0.14189543827241607	-47.32448256023768	-13.23822824128807	-0.02597204704280722	0.08851201869311645	-0.09741882603245348	-0.18593084472556992	-46405938.714867495	-0.08704818167680126	0.0	0.0	-316.7388477975134	1.0011970672490458	-0.061347042913977544	0.5873296232454231
HASI	2.17993088E9	REITs	Real Estate	29.79	1.0	0.297277919761083	0.10319175548959861	0.046085491752388325	0.01619906464708027	116.26913215756352	0.0	6541.892040086919	0.6648575494058926	1.9322912709751763	1.9322912709751763	0.4133899964992345	0.6171041604766577	0.3342344265257339	1.4820750464412502	0.1390135086690824	0.03288601768421694	-0.10612749098486547	-111801941.82988806	0.2890059247942178	0.05679943733136337	2.46489479632198	39.439538681041704	1.5130394140795769	0.1460842080886211	0.36261173388695944
GRNV	7.122812E7	Shell Companies	Financial Services	9.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.913942433236832	5.910412697670613	5.910412697670613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.3125928130808183	0.014680828767460685	0.03441533400796366
ATGE	1.79495322E9	Education	Consumer Defensive	34.65	0.4764254853412	0.04865855034701263	0.3336314158771714	0.05003141817358481	0.0351234045284687	36.39193864549439	0.0	509.66914353978825	0.29837025433541003	1.6096591143306527	1.6096591143306527	-0.07457273899364228	7.947863719576778	1.5719255631398048	-0.017650460169702863	0.07744924174440071	0.044193700129628755	-0.03325554161477197	-59850601.57572293	-0.017407987471677776	2.3375281455372634	-1.3996066789920805	-106.09582405742371	1.021817463473531	0.07059536031648336	0.3608439559863352
CKH	5.5082099E8	Oil & Gas - Services	Energy	27.09	0.450922928675	-0.014576783104808028	0.14836204426647098	-0.0009329918399822251	0.00231486533167529	69.23469905237906	163.82892053881426	1054.8719011624553	0.5867750356827484	3.0473185334876773	2.9845415979334495	-0.04265404363493872	-0.17769659585531974	-1.4784455426492642	-2.7820790419694337	-0.0002412915269140392	0.003502754883962389	0.0037440464108764266	-49401264.48681509	-0.10823853200153721	0.0	0.0	5.254384752183343	0.8942327364567075	-0.10045482144941785	0.3950542746047948
NNN	5.6782515E9	REITs	Real Estate	33.02	0.9680337454978002	0.4454705797733638	0.41904924600736565	0.06575982987808295	0.03916863285457485	0.0	239.03368172947074	3890.4401085361487	0.403336596137562	0.021199346535145474	0.003928571073620395	0.0906014350988467	0.09632512951934605	0.09732753739559388	0.11295277295479908	0.0623759073102957	0.04000398824706999	-0.02237191906322571	-142987071.86795014	0.07221812358162052	0.04052571539627602	1.0853889480941388	108.64989747290697	0.6945528787809249	0.006094339652366609	0.25971448659417845
OMEX	4.3409284E7	Business Services	Industrials	4.58	0.9456937018538	-3.191201965268241	4.330128352982096	0.396247019939978	-1.8781046475820495	106.19070952074144	17.02251109110494	751.589595664863	5.906268803993436	0.08676281769678476	0.08676281769678476	0.747268881816092	0.01036473260387325	0.10458627678833991	0.2641793669703175	0.19548206543874655	0.006709880697789572	-0.18877218474095692	-8526237.834635314	-0.33919066867684455	-3.229663834845511e-07	2.7066550460943354e-06	-57.57402277695539	1.9757854672530397	0.46284526756177624	1.1454565457764931
LNC	7.0814029E9	Insurance - Life	Financial Services	36.65	0.631209886671	0.10639266789492696	0.12313320431000141	0.09954131860601435	0.00559967706167018	27.493708582576186	0.0	6598.711946063975	0.9437767515822134	25353.489127567067	25353.489127567067	0.06749210440261903	0.10918801593781749	0.08064652489103223	0.5403495020257288	0.1605104729264504	0.07314028626756482	-0.08737018665888559	-1784140163.6754367	0.024659796185986217	0.015621675268988212	0.15815726664715574	88.6696463614769	2.208100846403202	0.01383677751399388	0.4494439474742874
FARO	9.7278957E8	Computer Hardware	Technology	54.9	0.578263843135	-0.033615821476307	0.5965209087478893	-0.028705514033528546	-0.01840849769123601	81.26614264400978	133.11998037561594	478.81232426949526	0.2408136726682506	3.8194552802197252	3.132581384916533	-0.02023376140564761	-3.0651085442731842	-2.4689117413157287	0.22570389817217307	0.14701942147484778	-0.025305445701024033	-0.1723248671758718	-61807687.445864856	-0.004540476028497586	0.0	0.0	-1.3983775035872203	1.490100144034788	0.13618110052175317	0.43861767965499604
CSLT	1.26925832E8	Application Software	Technology	0.8489	0.6162120848202	-0.5209352505799763	1.1498360049272396	-0.4003600455126871	-0.2756101471374438	57.89318358003961	0.0	656.2554948135265	0.29700210478128153	2.379013523931815	2.379013523931815	0.27251775605385414	0.1332698595471689	0.12135246402899813	0.17460566622035384	0.13738684874292134	-0.3956564899448776	-0.5330433386877991	-76145480.5355738	0.05022379154919361	0.0	0.0	-6.5075034177721935	1.3949417109784985	-0.35636889973840113	0.5128600472782094
AY	2.36732646E9	Utilities - Regulated	Utilities	23.3	0.97796	-0.08548972916842743	0.5281061026251449	-0.033912788473142635	-0.006127646577538886	156.90092164983153	402.2875578232821	4363.25680734922	0.8059994044401275	1.2832978538736068	1.259369744426062	0.44036130124020173	-6.708555423355134	0.38248467511329737	1.2687546013923225	-0.09884181963676392	-0.008112919952968863	0.09072889968379508	741991688.2128463	0.057667999751372066	0.050920556069604536	-1.234184635590941	-688.6782086731832	0.6410373572530673	-0.05028924193860038	0.32001575683166816
XPL	1.5569383E7	Metals & Mining	Basic Materials	0.2679	0.6	-7.8532748576148865	8.547934872396851	0.07272795348405896	0.07161031849379922	0.0	0.0	19538.577524890225	0.01426043789336818	77.52806714705609	77.52806714705609	-0.759090909090909	1.5947985943437784	1.5947985943437784	-0.02250112245569582	0.10776441595993322	0.07278206895616629	-0.034982347003766956	-1195693.2587944572	0.3932339103523722	0.0	0.0	-9.57941941430093	1.2700837076946647	-0.07371038884967902	0.5052530211061981
IRS	3.37055584E8	Real Estate Services	Real Estate	3.11	0.47802000000000006	0.26817797188663633	0.22331396157576058	0.2319732561287918	0.02074136908135987	226.86116593046435	52.14027697951674	3001.618352839489	0.6774708236608721	1.2853865859568216	1.2464041015146503	0.36488507986672436	-0.27336783157164823	0.05642596834887361	0.21306237851303175	0.09257987848702526	0.028468755133947095	-0.06411112335307817	-104736792.3288929	0.3035213631016875	0.029122870197944406	-0.0156796892316319	inf	1.1634027343432107	-0.22732407247510394	0.47018130745045333
FBSS	5.4871652E7	Banks	Financial Services	14.46	1.0	1.6699218253342891	3.3216392381793973	0.060829723859944576	0.005315337753837782	194.19709636033934	0.0	69201.65764368734	0.9126267644583719	0.0	0.0	-0.18620326829690545	1.4249765639155232	1.7363050931671686	3.085454903206309	0.07102077250005433	0.04775704483687214	-0.02326372766318221	-1561143.4053487577	0.041449803581907904	0.026726985002451797	-0.29239991525589526	-3.6461105384598946	0.588721572908333	-0.0033812247357641653	0.24446625502263342
ICON	1.1364192E7	Manufacturing - Apparel & Furniture	Consumer Cyclical	0.96	0.9959424000359999	-0.9268018598919362	0.566368856791305	1.3116688374681138	-0.22843961108906247	101.5197982240505	0.0	1953.7917468193361	1.0992488557211668	1.74104138525093	1.74104138525093	-0.18574175203697768	-0.5717987664813126	-0.35375374272457744	10.52756028275691	0.1355368027993712	-0.28554312166368984	-0.4210799244630611	-393750470.7089361	-0.7755769557064783	0.0	0.0	22.108268327727203	2.2209912926344653	-0.6335063242516463	0.8934786887974355
KBSF	4767992.0	Manufacturing - Apparel & Furniture	Consumer Cyclical	1.84	0.0029400000000000203	-0.3489309932069259	0.25599160477550587	-0.11926185715155943	-0.10707830576229586	225.30170101386176	20.078511207376504	973.3246362167913	0.08891842089435445	6.287033723501532	6.037258151243162	-0.2675978119493442	-2.515354449751144	-1.0848501809137086	-1.7695154593230726	0.09448985488900401	-0.11659707127284939	-0.2110869261618534	-15333998.863144293	-0.09405214770204247	0.0	0.0	0.39406106949753567	0.9915064010156772	-0.10131319130795738	1.0932659218705543
CM	2.62760428E10	Banks	Financial Services	59.74	1.0	0.27344099896804336	0.6072512408903455	0.16490454466465013	0.008227038293658123	0.0	0.0	11618.235523321102	0.949383939004807	0.26910074368168335	0.26910074368168335	0.026166587026713106	0.05186125671416355	0.04306048722092	-0.16715686002171387	0.03512296878883895	0.049371792558082814	0.014248823769243867	778379352.4812284	0.10238547000222697	0.05116371708435865	0.4235857110782694	1079.3642035441726	1.0152744466761674	-0.023977494150742285	0.22453280939725898
SES	4571850.0	Chemicals	Basic Materials	2.9	0.06223250306911998	-37.282740626698406	12.675765885886673	-0.5245587431195153	-1.4698428937242478	58.64698966548413	52.14303188203729	18468.77762107627	0.7978819462879059	2.388942393168297	2.374717489045728	1.2555521556147062	-0.17754490894091018	-0.21811758487086275	-4.863566190663759	0.19736641214282902	-3.1674579848181272	-3.3648243969609566	-27018072.443166863	-0.7578334570861317	0.0	0.0	0.0	1.9478828391378575	0.36666429904927395	1.825441373026074
HRB	3.12194458E9	Personal Services	Consumer Cyclical	16.22	0.45115572802759996	0.14845695796586283	0.30162058605248315	2.4158045562317336	0.1421804736463142	18.863404186990707	0.0	397.8052726665111	0.8638267384634437	1.7164002625394859	1.7164002625394859	0.004868075811217199	0.013618011640847328	-0.05543160989958466	-0.0009774325451336273	0.07405934998174	0.24927278916679058	0.17521343918505053	317569065.8755197	0.6794032049085337	0.034720760991278105	0.4548123966361432	48.42655311580316	0.9056079860494625	-0.07843911133945175	0.334748372472623
SIVB	9.5694725E9	Banks	Financial Services	185.85	1.0	0.36838951960573996	0.4413223102719893	0.12279054821933903	0.009930450549013908	31.470168896184042	0.0	12907.072558167401	0.9207621575174505	338.52077801790557	338.52077801790557	0.22288987112962447	0.3811275927525944	0.1724533131748553	0.44866568412025865	0.191898502714658	0.09543316979144102	-0.09646533292321699	-452409937.92158556	0.2157052298968077	0.0	0.0	148.83902869038786	2.132421304606052	0.16572771480569493	0.4426928650221615
AQN	7.0920228E9	Utilities - Independent Power Producers	Utilities	13.64	0.39156	0.10493016416424668	0.2003748317240659	0.058362746396763476	0.019072628694461236	62.433631462057335	23.908302058554405	1840.649007628353	0.6005321920272435	0.9412271648717638	0.8265269783203649	0.15558812544975104	0.6476659702934233	0.2526077129583538	-0.7649928451316712	0.041443474569733595	0.0268471107058681	-0.014596363863865494	-56479793.90502091	0.22869995866233883	0.041487227766990833	0.8185320695034349	-38.57350829503003	0.5104331915774022	0.12013602543692034	0.1526254185017083
INTU	7.3080037E10	Application Software	Technology	280.36	0.9771249218613999	0.1831514709291765	0.5794678304826391	0.5293290528435642	0.2048402040436721	7.219614812201097	0.0	328.8028369724199	0.5746544980178236	1.1753936802602811	1.1753936802602811	0.08849490388342034	0.3218655819734862	0.13587086083190808	0.14774136136471255	0.10550791534337922	0.3816717502577904	0.27616383491441115	721521812.530005	0.1505775024798079	0.009243871334536479	0.42431299409941065	146.71343294022165	1.0739994890000624	0.22825725258200202	0.2390455143778408
FTEO	1.10767528E8	Application Software	Technology	5.59	0.43879999999999997	-0.023964347743710996	0.4557030595341419	-0.06778603390613089	-0.017781550752858973	82.37800899335274	1.3470011646878801	416.41961131562573	0.5992241256937594	2.0550686478586697	2.0486725971403033	0.2335058564685748	-0.23490472956966002	-2.7495618578246206	-0.31413296839700927	0.022151246216669328	-0.024154168294542994	-0.046305414511212326	-4618400.069271491	0.06339763340755548	0.08891410490465239	-0.07578431758387072	2608.2876401481817	0.8695784226490275	-0.08864116242791151	0.521646316247507
GSK	1.04054153E11	Drug Manufacturers	Healthcare	41.91	0.6607200000000001	0.13456875519123407	0.4618750745862215	-3.7187431404352944	0.06607588977888233	78.20482831411152	198.46803363039203	699.0329324193233	0.9006680666094325	0.9142177864948584	0.6360427487275896	-0.015870403531063858	0.5041594547969825	0.2782465601422503	0.04948549022692701	0.054677975829079774	0.1523516696740118	0.09767369384493205	3214685329.2116203	11.80777613119889	0.019342043837853786	2.161179423530345	71.0889559800478	0.5665242486956117	0.0014599663787079776	0.1669476986573591
PPL	2.00571802E10	Utilities - Regulated	Utilities	26.11	1.0	0.19056954999186632	0.0	0.1313702248216777	0.03490238718622926	33.343683792777824	0.0	1954.6017278652355	0.7353626178338601	0.5778524884086276	0.4981349893660523	-0.06377451031419709	0.2699786181060161	-0.02523573141967226	-1.81123584282596	0.05386202373762644	0.0468124284077364	-0.007049595329890038	-217394079.0555498	0.0021208453075076904	0.04676846658580782	0.8533752460292593	-24.710665104838558	0.7167692992462432	-0.030198476482498494	0.20534313121471212
ENTG	7.6322176E9	Semiconductors	Technology	56.7	0.4465849657752	0.10715013162760052	0.2944191280605146	0.15004002774189734	0.07076192835824521	49.01755963715625	102.14594823064925	518.5291198254075	0.5168211379142108	3.6171100771162252	2.727320167538241	0.10684371310338166	2.2310215306807093	1.085809444791393	0.49165765609563417	0.11174921740175976	0.08314688438353261	-0.02860233301822716	-42877087.029233314	0.0936432308355419	0.003210604579618153	0.08798962464304874	25.85895936104634	1.2675839425242366	0.3234558387217779	0.3190855886013592
IESC	4.66150272E8	Engineering & Construction	Industrials	22.12	0.17398420854160004	0.04679952603163313	0.1413355331003076	0.1665248274497546	0.09054269537921603	57.983635416754666	9.336647090703204	157.2972771473237	0.47063658131473146	1.5987947177744428	1.482790913125003	0.161490909241056	1.779564569447737	0.4945956188567008	0.7558647152376038	0.09078625774891809	0.15120826095804663	0.06042200320912853	13599521.51403344	0.2927241493733998	0.0	0.0	31.48683548535183	0.907755236627297	0.2932177811270366	0.4321628051572961
XRX	3.85862605E9	Application Software	Technology	18.13	0.47391924553279996	0.04006134700159482	0.3263141748110697	0.060149649212798015	0.02357305107735718	166.74800662944472	67.03970826945486	656.2814651069428	0.6569449754198005	1.5828886103017203	1.354955476876421	-0.06467143946865432	0.48082573649390453	-0.02206981793711966	0.34308083255781285	0.097639399857293	0.035028477912995244	-0.06261092194429776	-734168115.6288817	-0.08931416523359756	0.03961885196721307	0.4776815983455484	12.328649919234648	1.6804479776243129	-0.01692346136461642	0.4135671154541996
NP	8.2627034E8	Forest Products	Basic Materials	49.21	0.20467130954880003	0.0622500650130179	0.1072930124302122	0.16204304956002002	0.07226711395330092	39.58408081734882	60.348417883420225	302.2702014896595	0.5514704831465641	2.3237077825753474	1.188165319911794	0.00955086080418881	0.049532651552152675	0.03284599356972928	0.05139034363529253	0.11908818712965934	0.0993228984659453	-0.01976528866371404	-12067179.073538672	0.0728199210860746	0.019903608887715706	0.466193040429725	38.17557596982502	1.3337331041051728	-0.005458810049956565	0.29291149750582063
CLR	5.509525E9	Oil & Gas - E&P	Energy	15.09	1.0	0.0665138703371584	0.8714750629411346	0.06855193167613531	0.026418117154110177	58.99725289130906	0.0	1659.1898665163576	0.656903789292409	0.9082265694936785	0.8259277285537028	0.15435625868244768	0.4028049055701521	0.799530066148942	0.19553516595572581	0.25603151942804625	0.03481757468351517	-0.22121394474453107	-2519723629.4151793	0.10165595135317136	0.0	0.0	1.700585322195519	3.2901404978973927	0.03569116504989371	0.770895814465837
SGRP	1.5635545E7	Business Services	Industrials	0.741	0.21120960503720002	0.0012952263778313177	0.17439477319065322	0.008548047717935253	0.0031244715953375668	71.44951905911383	0.0	116.21149437941703	0.688010707758018	1.5463992456704305	1.5463992456704305	0.16418328964930504	-1.211598544496352	0.43383424866483933	7.5143561511507855	0.0741509360044477	0.007161142508597398	-0.06698979349585032	-1818653.86851381	0.008605390692971482	0.0	0.0	-0.1824586383935481	1.0483600804063273	0.015279849277263603	0.4980718694707853
JVA	1.5037245E7	Consumer Packaged Goods	Consumer Defensive	2.7	0.14218361429062001	0.006541997923462786	0.12595837575351015	0.017804696145349734	0.011252839481322935	49.796701346809456	74.90430131010305	153.8049375245302	0.35068440179231475	2.8464013462789715	1.4614239944075076	-0.028067765308203763	0.1339629592829182	0.2514655841219512	0.9834317690437914	0.1448636252308678	0.015089006074367816	-0.12977461915649996	-3942713.3743841215	-0.0030792127865758357	0.0012376322894592658	-0.002281184228548305	5.862019358235881	1.6822834208193012	0.02046285131655723	0.5531875843777982
LXFR	3.96481408E8	Industrial Products	Industrials	13.84	0.23877473493499995	0.034747086288388455	0.15220616759026223	0.09377326507808736	0.038864144088825436	37.546655610638325	96.06270624564397	326.8705013787364	0.5818942215431664	2.425971092995153	1.191287572107649	-0.01600404574369252	-0.1560863417652073	-0.15213776124995523	3.005972676873217	0.06789686788065408	0.05720442993219584	-0.010692437948458231	-2988761.8368972773	0.007173458538350786	0.03481495587205591	1.4284600116245525	8.368228457996842	0.7649570770373542	0.09355433749324223	0.4019241259336685
SCHL	9.7294515E8	Publishing	Consumer Cyclical	28.39	0.536825068631	0.0481395760103286	0.9678342964727676	0.06503539453451924	0.044115942593099776	45.87607599413216	132.90618245789696	377.28320663540114	0.29226028553071265	2.1940245804224516	1.5587476525353299	-0.017586760834664573	1.6176730814245908	-0.006748654926705044	-0.15809786187065697	0.09732190200519132	0.06502051324804195	-0.032301388757149364	-44391481.35702722	0.07450547082933263	0.014843845636080622	-0.37933743606844017	-18.57474105760224	0.9587017501940629	-0.06476115550552149	0.2539196735597133
TTS	1.5630536E8	Retail - Apparel & Specialty	Consumer Cyclical	3.07	0.6955361137345999	0.03160814062029704	0.6309216255419958	0.0763252921694558	0.039487191303535556	2.7097647051252323	304.55711657822906	301.51277980117163	0.5312940485213927	1.9612584939179443	0.3756509288965472	0.05960708638230137	-0.24235784451786374	-0.2214090885461828	0.4170316861742151	0.0	0.06706862649321241	0.0	0.0	0.07653814318154817	0.029976363126010618	0.04556975896865956	-0.6013337251691032	nan	nan	nan
PRGO	7.1657257E9	Drug Manufacturers	Healthcare	52.64	0.3084823914742	-0.13556913658168895	0.3415679656006663	-0.12116707614869271	-0.050834696122822355	67.87632833869176	81.42767760155505	741.9104543128188	0.4985393104306219	1.7089830231790184	1.1831477982639138	-0.2168708135453886	0.04807790530487788	-0.08790809167926754	-0.2935906511473082	0.06060475455215605	-0.05963098548539529	-0.12023574003755133	-1317360340.0110786	-0.09737939579070513	0.009139783661684869	0.46221429265377517	-101.75583464165757	1.081873873853689	-0.19799945073852532	0.33324384865710177
JPM	2.82414252E11	Banks	Financial Services	92.7	1.0	0.275614875417103	0.38451572278566076	0.11152359079354945	0.011181633165073004	298.82794675983985	0.0	8790.23590552212	0.8993410232624303	1.97168183477411	1.97168183477411	0.04239238195514181	0.11475409193446676	0.08463177312881202	1.0514827591710012	0.07792196105625362	0.0490271322156423	-0.028894828840611342	-16881648317.671719	0.024290419938160123	0.028337005685214307	0.3365713751434235	175.38837832444892	1.1786010554645532	0.10074577370896481	0.25060304422707286
GVA	7.4365408E8	Engineering & Construction	Industrials	15.91	0.11608476975099999	0.01905158024716199	0.08419283166222999	0.05458771974032174	0.02795716261985102	52.54573823810142	9.882659598077627	236.6006764535251	0.4864995867606818	2.046699626515261	1.9270037769959465	0.08104315961964734	0.5700146997698321	0.48792437283319706	16.803382381427472	0.120059881186379	0.04258046533262116	-0.07747941585375784	-98023891.75280489	0.12498943528020164	0.010857323048887821	0.46555922823156715	2.345326182770407	1.3526398207571477	-0.08548025838435774	0.4150178545759433
MR	2.05187296E8	Oil & Gas E&P	Energy	5.73	0.8802955402550001	-0.9125934855029094	1.6776491706280368	-0.37280809966684514	-0.180164475233267	58.40908114364921	0.0	1410.914698325204	0.5190551681900875	1.1992281811599657	1.1992281811599657	0.39596282586805887	-0.11513262387292818	-0.5766178714350559	3.853030405791322	0.3032018905084991	-0.1955274610345575	-0.4987293515430567	-526523029.0637962	0.023548416383486794	0.0	0.0	-1298.0446175449415	3.4280321757660466	-0.01231170669985906	1.198350217029027
CAG	1.63121756E10	Consumer Packaged Goods	Consumer Defensive	33.49	0.269606994128	0.03610523178313368	0.18791999558349531	0.04676679775685013	0.02134144190451819	0.0	72.22425111827431	497.9561466834533	0.6766240404855652	1.1592728084487436	0.5606623721337267	-0.09644288792358477	-0.2931257963745188	-0.013333376061745384	-0.021290772911424914	0.10119863465609864	0.03036966840196975	-0.07082896625412888	-856305948.4521582	0.13715555190203824	0.026480993442385248	-0.14488574645626878	-1.99466752808954	0.7742377982571809	0.06675771968722713	0.2939208665282879
REFR	1.13394064E8	Computer Hardware	Technology	3.61	1.0	-2.280034089472177	3.175892052449521	-0.547840403837341	-0.642612123622418	206.20388408757373	0.0	1457.492980093039	0.12192581649098724	13.092316108812014	13.092316108812014	0.02585992838900524	-0.012063719023184438	0.03024226648838153	0.034779245302639275	0.12292339038503344	-0.5347236055312291	-0.6576469959162626	-3718265.833265435	0.15929907123746806	0.0	0.0	-0.9362654092258973	1.2343660089896127	0.012322736855102922	0.5645019943334132
EARS	4701261.0	Biotechnology	Healthcare	1.02	0.0	0.0	0.0	0.9931768561993625	-0.8522607291808688	0.0	0.0	0.0	0.5224691537867744	5.58035431597893	5.58035431597893	0.0	-0.00937805097594806	-0.009539947464645992	-0.02631484652817804	0.11288606059324549	-1.4975390721612176	-1.6104251327544632	-25109731.59147037	1.0005840747259054	0.0	0.0	0.0	0.3497658985017739	-0.9245113994011305	0.801992147406759
WDR	9.2199898E8	Asset Management	Financial Services	14.05	1.0	0.1336434629573891	0.7998216305940781	0.19519116867923042	0.11834893710380898	0.0	0.0	413.5040581410361	0.3858284378401882	3.2307401924923957	3.2307401924923957	-0.07494558573957337	-0.14610737084068978	-0.1952073031917872	0.9220324727241366	0.1320810995679532	0.1575612084306683	0.025480108862715112	27610415.15505462	0.007167646822922457	0.07378479888365143	0.7610784217496088	12.728309496353432	1.452672474959077	-0.17825605292970778	0.37324706550587006
GABC	7.6466906E8	Banks	Financial Services	28.67	1.0	2.6771773399724346	2.939806023884789	0.10837956066531544	0.012562615895830357	3261.333930972639	0.0	69733.45370214341	0.8837611503179261	7.621646622551237	7.621646622551237	-0.10363974517107566	0.1607541767394828	0.1374042886246005	0.11607980038042534	0.060972081382498176	0.05532187500566713	-0.005650206376831046	-5892073.5214942945	0.20492153974624863	0.020992789345762892	0.2983743541352766	14.129670422343501	0.7997300461011281	0.09864089283526606	0.2335251506615733
ADI	4.0441602E10	Semiconductors	Technology	109.83	0.652145314637	0.21315494526703266	0.38455860655384755	0.12564876056759222	0.07560562701380089	43.16787477552749	108.06703538307416	991.0186878516517	0.4136447699609846	2.861528586411155	2.4579824759761078	0.17362849380569179	0.2311076787863319	0.21206340956646735	0.3432799710163996	0.12306723332932898	0.08961281293126802	-0.03345442039806097	-551682007.1968386	0.2397200108581893	0.023011809516723308	0.6337742674938907	83.93174337505262	1.3595951227790632	0.13459912488905915	0.3024410832664048
ESE	2.07132326E9	Computer Hardware	Technology	79.7	0.3729339202212	0.09136409455024873	0.2113421907356107	0.08933960094917182	0.0533548419998648	73.98551197744214	100.05059756145435	580.4778226883907	0.39973190525208935	2.017280102824151	1.3792151876903567	0.09080300839534701	20.706550487699786	20.752519490044147	0.27086930419351235	0.07052827699834259	0.07078788386570584	0.00025960686736324764	2578425.5517684654	0.07408026085550476	1.1106536229146442	0.1445341089844832	82.34782118202988	0.9714083171949933	0.18186491417315814	0.2645498300797173
